duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,lnum_compromised,lroot_shell,lsu_attempted,lnum_root,lnum_file_creations,lnum_shells,lnum_access_files,lnum_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,label_no
0,tcp,http,RSTR,45908,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.5,0.5,1,0,0,2,2,1,0,0.5,0,0,0,0.5,0.5,back,1
0,tcp,http,RSTR,46152,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0.25,0.25,1,0,0,255,255,1,0,0,0,0,0,0.02,0.02,back,1
0,tcp,http,RSTR,46152,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0.25,0.25,1,0,0,255,255,1,0,0,0,0,0,0.03,0.03,back,1
7,tcp,http,RSTR,46720,8314,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0.5,0.5,1,0,0,27,27,1,0,0.04,0,0,0,0.37,0.37,back,1
7,tcp,http,RSTR,46720,8314,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0.6,0.6,1,0,0,28,28,1,0,0.07,0,0,0,0.39,0.39,back,1
0,tcp,http,RSTR,47612,2920,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0.5,0.67,1,0,0.67,255,255,1,0,0,0,0,0,0.04,0.04,back,1
0,tcp,http,RSTR,49640,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.5,0.5,1,0,0,255,255,1,0,0,0,0.01,0.01,0.05,0.05,back,1
0,tcp,http,RSTR,50004,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0.25,0.25,1,0,0,255,255,1,0,0,0,0,0,0.05,0.05,back,1
0,tcp,http,RSTR,50248,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,10,11,0,0,0.1,0.18,1,0,0.18,119,119,1,0,0.01,0,0,0,0.05,0.05,back,1
0,tcp,http,RSTR,50816,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0.5,0.67,1,0,0.67,255,255,1,0,0,0,0.01,0.01,0.05,0.05,back,1
13,tcp,http,RSTR,51100,4380,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.1,0.1,1,0,0,3,3,1,0,0.33,0,0,0,1,1,back,1
0,tcp,http,RSTR,51180,2920,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0.25,0.25,1,0,0,133,133,1,0,0.01,0,0,0,0.05,0.05,back,1
0,tcp,http,RSTR,51992,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0.2,0.2,1,0,0,255,255,1,0,0,0,0,0,0.06,0.06,back,1
0,tcp,http,RSTR,52560,2920,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0.25,0.5,1,0,0.5,255,255,1,0,0,0,0,0,0.05,0.05,back,1
0,tcp,http,RSTR,53168,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0.2,0.2,1,0,0,255,255,1,0,0,0,0,0,0.06,0.06,back,1
0,tcp,http,RSTR,53168,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0.25,0.4,1,0,0.4,255,255,1,0,0,0,0,0,0.02,0.02,back,1
0,tcp,http,RSTR,53208,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0.25,0.33,0.75,0.5,0,72,72,1,0,0.01,0,0,0,0.04,0.04,back,1
0,tcp,http,RSTR,53452,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0.4,0.4,1,0,0,148,148,1,0,0.01,0,0,0,0.06,0.06,back,1
0,tcp,http,RSTR,53452,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0.25,0.25,1,0,0,255,255,1,0,0,0,0,0,0.05,0.05,back,1
0,tcp,http,RSTR,53452,2920,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.33,0.33,1,0,0,112,112,1,0,0.01,0,0,0,0.02,0.02,back,1
0,tcp,http,RSTR,53452,2920,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.33,0.33,1,0,0,255,255,1,0,0,0,0,0,0.03,0.03,back,1
0,tcp,http,RSTR,53776,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.67,0.67,1,0,0,70,70,1,0,0.01,0,0,0,0.2,0.2,back,1
0,tcp,http,RSTR,54020,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0.14,0.14,1,0,0,255,255,1,0,0,0,0,0,0.05,0.05,back,1
0,tcp,http,RSTR,54020,1460,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0.33,0.5,1,0,0.5,255,255,1,0,0,0,0,0,0.03,0.03,back,1
0,tcp,http,RSTR,54060,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0.25,0.25,1,0,0,19,19,1,0,0.05,0,0,0,0.11,0.11,back,1
0,tcp,http,RSTR,54060,2920,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0.25,0.25,1,0,0,255,255,1,0,0,0,0,0,0.05,0.05,back,1
0,tcp,http,RSTR,54060,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.33,0.33,1,0,0,255,255,1,0,0,0,0,0,0.06,0.06,back,1
0,tcp,http,RSTR,54060,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0.2,0.2,1,0,0,255,255,1,0,0,0,0,0,0.06,0.06,back,1
0,tcp,http,RSTR,54060,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.5,0.5,1,0,0,255,255,1,0,0,0,0,0,0.04,0.04,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0.1,2,0,0,0,0.5,1,0,1,1,1,1,0,1,0,0,0,0,0,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0.33,1,0,0.67,2,2,1,0,0.5,0,0,0,0,0,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0.25,1,0,0.5,3,3,1,0,0.33,0,0,0,0,0,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,4,4,1,0,0.25,0,0,0,0,0,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,5,5,1,0,0.2,0,0,0,0,0,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,6,6,1,0,0.17,0,0,0,0,0,back,1
0,tcp,http,RSTR,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0.25,0.25,1,0,0,7,7,1,0,0.14,0,0,0,0.14,0.14,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0.2,0.2,1,0,0,8,8,1,0,0.12,0,0,0,0.12,0.12,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0.2,0.2,1,0,0,9,9,1,0,0.11,0,0,0,0.11,0.11,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0.17,0.17,1,0,0,10,10,1,0,0.1,0,0,0,0.1,0.1,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,7,7,0,0,0.14,0.14,1,0,0,11,11,1,0,0.09,0,0,0,0.09,0.09,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0.17,0.17,1,0,0,12,12,1,0,0.08,0,0,0,0.08,0.08,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,13,13,1,0,0.08,0,0,0,0.08,0.08,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,14,14,1,0,0.07,0,0,0,0.07,0.07,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,15,15,1,0,0.07,0,0,0,0.07,0.07,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,16,16,1,0,0.06,0,0,0,0.06,0.06,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,17,17,1,0,0.06,0,0,0,0.06,0.06,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,18,18,1,0,0.06,0,0,0,0.06,0.06,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0.2,0.2,1,0,0,20,20,1,0,0.05,0,0,0,0.1,0.1,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0.25,0.25,1,0,0,21,21,1,0,0.05,0,0,0,0.1,0.1,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0.25,0.25,1,0,0,22,22,1,0,0.05,0,0,0,0.09,0.09,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0.2,0.2,1,0,0,23,23,1,0,0.04,0,0,0,0.09,0.09,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,24,24,1,0,0.04,0,0,0,0.08,0.08,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,25,25,1,0,0.04,0,0,0,0.08,0.08,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,26,26,1,0,0.04,0,0,0,0.08,0.08,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,27,27,1,0,0.04,0,0,0,0.07,0.07,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,28,28,1,0,0.04,0,0,0,0.07,0.07,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,29,29,1,0,0.03,0,0,0,0.07,0.07,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,30,30,1,0,0.03,0,0,0,0.07,0.07,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,31,31,1,0,0.03,0,0,0,0.06,0.06,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,32,32,1,0,0.03,0,0,0,0.06,0.06,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,33,33,1,0,0.03,0,0,0,0.06,0.06,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,34,34,1,0,0.03,0,0,0,0.06,0.06,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,35,35,1,0,0.03,0,0,0,0.06,0.06,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,36,36,1,0,0.03,0,0,0,0.06,0.06,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,37,37,1,0,0.03,0,0,0,0.05,0.05,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,38,38,1,0,0.03,0,0,0,0.05,0.05,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,39,39,1,0,0.03,0,0,0,0.05,0.05,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,40,40,1,0,0.03,0,0,0,0.05,0.05,back,1
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,41,41,1,0,0.02,0,0,0,0.05,0.05,back,1
0,tcp,ftp_data,SF,0,5690,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,buffer_overflow,2
0,tcp,ftp_data,SF,0,5828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,buffer_overflow,2
0,tcp,ftp_data,SF,0,5020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,3,1,0,1,0,0,0,0,0,buffer_overflow,2
0,tcp,ftp_data,SF,0,2072,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,4,4,1,0,1,0,0,0,0,0,buffer_overflow,2
0,tcp,ftp_data,SF,0,5696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,1,81,1,0,1,0.02,0,0,0,0,buffer_overflow,2
0,tcp,ftp_data,SF,0,5928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,82,1,0,1,0.02,0,0,0,0,buffer_overflow,2
0,tcp,ftp_data,SF,0,5020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,83,1,0,1,0.02,0,0,0,0,buffer_overflow,2
0,tcp,ftp_data,SF,0,2072,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,4,84,1,0,1,0.02,0,0,0,0,buffer_overflow,2
31,tcp,telnet,SF,137,1351,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,buffer_overflow,2
7,tcp,ftp,SF,226,698,0,0,0,4,0,1,0,0,0,0,4,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,buffer_overflow,2
290,tcp,telnet,SF,415,70529,0,0,0,3,0,1,4,0,0,4,4,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,buffer_overflow,2
321,tcp,telnet,RSTO,1506,1887,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,151,0.1,0.99,0,0.01,0.1,0.01,0.06,0,6,6,1,0,0.17,0,0,0,0.17,0.17,buffer_overflow,2
184,tcp,telnet,SF,1511,2957,0,0,0,3,0,1,2,1,0,0,1,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,1,3,1,0,1,0.67,0,0,0,0,buffer_overflow,2
179,tcp,telnet,SF,1559,2855,0,0,0,3,0,1,4,1,0,0,1,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,buffer_overflow,2
176,tcp,telnet,SF,1559,2732,0,0,0,3,0,1,4,1,0,0,1,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,8,8,1,0,0.12,0,0,0,0.12,0.12,buffer_overflow,2
158,tcp,telnet,SF,1567,3095,0,0,0,3,0,1,4,1,0,0,1,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,buffer_overflow,2
169,tcp,telnet,SF,1567,2857,0,0,0,3,0,1,4,1,0,0,1,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,buffer_overflow,2
162,tcp,telnet,SF,1567,2738,0,0,0,3,0,1,4,1,0,0,1,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,4,4,1,0,0.25,0,0,0,0,0,buffer_overflow,2
127,tcp,telnet,SF,1567,2736,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,83,0.1,0.99,0,0,0,0.01,0.08,0,5,5,1,0,0.2,0,0,0,0,0,buffer_overflow,2
150,tcp,telnet,SF,1587,6707,0,0,0,1,0,1,3,0,0,1,1,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,buffer_overflow,2
305,tcp,telnet,SF,1735,2766,0,0,0,3,0,1,2,1,0,0,1,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,2,4,1,0,0.5,0.5,0,0,0,0,buffer_overflow,2
60,tcp,telnet,SF,2328,4551,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,buffer_overflow,2
45,tcp,telnet,SF,2336,4201,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,2,0.1,0,0,0.5,0,0.5,1,0,7,7,1,0,0.14,0,0,0,0.14,0.14,buffer_overflow,2
61,tcp,telnet,SF,2336,4194,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,9,9,1,0,0.11,0,0,0,0.11,0.11,buffer_overflow,2
49,tcp,telnet,SF,2402,3939,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,0,buffer_overflow,2
31,tcp,telnet,SF,2402,3814,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,buffer_overflow,2
33,tcp,telnet,SF,2402,3815,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,3,3,1,0,0.33,0,0,0,0,0,buffer_overflow,2
47,tcp,telnet,SF,2402,3816,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,10,10,1,0,0.1,0,0,0,0.1,0.1,buffer_overflow,2
53,tcp,telnet,SF,2628,3860,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,buffer_overflow,2
113,tcp,telnet,SF,6274,16771,0,0,0,5,0,1,2,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,buffer_overflow,2
0,tcp,ftp_data,SF,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,2,85,1,0,1,0.02,0,0,0,0,ftp_write,3
0,tcp,ftp_data,SF,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,2,5,1,0,1,0.4,0,0,0,0,ftp_write,3
134,tcp,login,SF,100,39445,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.1,0,0,0,0,1,0,0,2,1,0.5,1,0.5,0,0,0,0,0,ftp_write,3
32,tcp,ftp,SF,104,449,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,1,0.1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,ftp_write,3
26,tcp,ftp,SF,116,451,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,1,0.1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,ftp_write,3
67,tcp,login,SF,157,2703,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,2,1,0.5,1,0.5,0,0,0,0,0,ftp_write,3
0,tcp,ftp_data,SF,613,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,84,1,0,1,0.02,0,0,0,0,ftp_write,3
0,tcp,ftp_data,SF,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,1,4,1,0,1,0.5,0,0,0,0,ftp_write,3
23,tcp,telnet,SF,104,276,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,0,guess_passwd,4
1,tcp,telnet,SF,123,2053,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.1,0,0,0,0,1,0,0,52,52,1,0,0.02,0,0.04,0.04,0.94,0.94,guess_passwd,4
60,tcp,telnet,S3,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,guess_passwd,4
0,tcp,telnet,RSTO,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.5,0.5,1,0,0,2,2,1,0,0.5,0,0.5,0.5,0.5,0.5,guess_passwd,4
0,tcp,telnet,RSTO,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,3,3,1,0,0.33,0,0.33,0.33,0.67,0.67,guess_passwd,4
0,tcp,telnet,RSTO,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,4,4,1,0,0.25,0,0.25,0.25,0.75,0.75,guess_passwd,4
0,tcp,telnet,RSTO,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,5,5,1,0,0.2,0,0.2,0.2,0.8,0.8,guess_passwd,4
0,tcp,telnet,RSTO,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,6,6,1,0,0.17,0,0.17,0.17,0.83,0.83,guess_passwd,4
0,tcp,telnet,RSTO,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,7,7,1,0,0.14,0,0.14,0.14,0.86,0.86,guess_passwd,4
0,tcp,telnet,RSTO,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,8,8,1,0,0.12,0,0.12,0.12,0.88,0.88,guess_passwd,4
0,tcp,telnet,RSTO,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,9,9,1,0,0.11,0,0.11,0.11,0.89,0.89,guess_passwd,4
0,tcp,telnet,RSTO,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,10,10,1,0,0.1,0,0.1,0.1,0.9,0.9,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,11,11,1,0,0.09,0,0.09,0.09,0.91,0.91,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,12,12,1,0,0.08,0,0.08,0.08,0.92,0.92,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,13,13,1,0,0.08,0,0.08,0.08,0.92,0.92,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,14,14,1,0,0.07,0,0.07,0.07,0.93,0.93,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0.1,0.1,1,0,0,15,15,1,0,0.07,0,0.07,0.07,0.93,0.93,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,16,16,1,0,0.06,0,0.06,0.06,0.94,0.94,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,17,17,1,0,0.06,0,0.06,0.06,0.94,0.94,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,18,18,1,0,0.06,0,0.06,0.06,0.94,0.94,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,19,19,1,0,0.05,0,0.05,0.05,0.95,0.95,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,20,20,1,0,0.05,0,0.05,0.05,0.95,0.95,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,21,21,1,0,0.05,0,0.05,0.05,0.95,0.95,guess_passwd,4
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.1,0.1,1,0,0,22,22,1,0,0.05,0,0.05,0.05,0.95,0.95,guess_passwd,4
60,tcp,telnet,S3,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.5,0.5,1,0,0,23,23,1,0,0.04,0,0.09,0.09,0.91,0.91,guess_passwd,4
